테마분류,코스 아이디,관광지 아이디,지역 아이디,관광지명,경도(도),위도(도),코스순서,이동시간,실내구분,테마명
TH05,223,22308,4831051000,(거제)옥포대첩기념공원,128.713988,34.899859,8,15,실외,종교/역사/전통
TH05,223,22309,4831058000,(거제)포로수용소 유적공원,128.624275,34.875804,9,18,실외,종교/역사/전통
TH03,224,22401,4831033002,(거제)해금강,128.6735,34.737714,1,0,실외,자연/힐링
TH03,224,22402,4831031005,(거제)외도해상농원,128.71202,34.769069,2,2,실외,자연/힐링
TH05,224,22403,4831051000,(거제)옥포대첩기념공원,128.713988,34.899859,3,5,실외,종교/역사/전통
TH02,224,22404,4831054000,(거제)대우조선,128.702193,34.86943,4,7,실외,체험/학습/산업
TH05,224,22405,4822051000,(통영)충렬사,128.417847,34.846626,5,9,실외,종교/역사/전통
TH05,224,22406,4822036001,(통영)제승당,128.472291,34.793922,6,12,실외,종교/역사/전통
TH02,224,22407,4882040001,(고성)당항포관광지,128.396567,35.05411,7,14,실외,체험/학습/산업
TH05,224,22408,4824033001,(사천)선진리성,128.047783,35.041512,8,17,실외,종교/역사/전통
TH02,225,22501,4812500003,(창원)두산중공업,128.602873,35.179814,1,0,실외,체험/학습/산업
TH02,225,22502,4882040001,(고성)당항포관광지,128.396567,35.05411,2,2,실외,체험/학습/산업
TH03,225,22503,4882033002,(고성)상족암 군립공원,128.151124,34.905098,3,4,실외,자연/힐링
TH03,225,22504,4884032002,(남해)금산,127.981483,34.756021,4,7,실외,자연/힐링
TH05,225,22505,4884032002,(남해)보리암,127.983223,34.752346,5,10,실외,종교/역사/전통
TH03,225,22506,4884038002,(남해)남해대교,127.87204,34.94419,6,11,실외,자연/힐링
TH03,225,22507,4885032001,(하동)악양루,127.695435,35.13218,7,14,실외,자연/힐링
TH06,225,22508,4885031000,(하동)화개장터,127.624377,35.187741,8,16,실외,쇼핑/놀이
TH05,225,22509,4885031002,(하동)쌍계사,127.642691,35.227134,9,18,실외,종교/역사/전통
TH05,226,22601,4817031000,(진주)진주성,128.076013,35.188478,1,0,실외,종교/역사/전통
TH06,226,22602,4885031000,(하동)화개장터,127.624377,35.187741,2,2,실외,쇼핑/놀이
TH05,226,22603,4885031002,(하동)쌍계사,127.642691,35.227134,3,5,실외,종교/역사/전통
TH04,226,22604,4885031002,(하동)화개온천리조트,127.635415,35.208848,4,7,실내,캠핑/스포츠
TH03,226,22605,4885031004,(하동)삼성궁,127.701606,35.241947,5,9,실외,자연/힐링
TH05,226,22606,4889043001,(합천)남명조식선생생가지,128.100449,35.383677,6,12,실외,종교/역사/전통
TH05,226,22607,4886037001,(산청)성철대종사생가(터),127.967907,35.27905,7,15,실외,종교/역사/전통
TH05,226,22608,4886037000,(산청)목면시배유지,127.957911,35.28992,8,18,실외,종교/역사/전통
TH05,227,22701,4833034003,(양산)통도사 성보박물관,129.0665,35.488373,1,0,실내,종교/역사/전통
TH02,227,22702,4825000004,(김해)김해천문대,128.88734,35.252784,2,5,실외,체험/학습/산업
TH05,227,22703,4825052000,(김해)수로왕릉,128.878365,35.235306,3,8,실외,종교/역사/전통
TH05,227,22704,4825055000,(김해)국립김해박물관,128.873502,35.242827,4,11,실내,종교/역사/전통
TH05,227,22705,4874025000,(창녕)교동고분군,128.504215,35.546082,5,13,실외,종교/역사/전통
TH03,227,22706,4874042000,(창녕)부곡온천,128.587353,35.439026,6,17,실내,자연/힐링
TH02,228,22801,4831058000,(거제)삼성중공업 거제조선소 ,128.609801,34.896368,1,0,실외,체험/학습/산업
TH05,228,22802,4831051000,(거제)옥포대첩기념공원,128.713988,34.899859,2,4,실외,종교/역사/전통
TH05,228,22803,4831058000,(거제)포로수용소 유적공원,128.624275,34.875804,3,8,실외,종교/역사/전통
TH05,228,22804,4822036001,(통영)제승당,128.472291,34.793922,4,12,실외,종교/역사/전통
TH03,228,22805,4882033002,(고성)상족암 군립공원,128.151124,34.905098,5,16,실외,자연/힐링
TH03,229,22901,4887036001,(함양)용추 자연휴양림,127.755002,35.701746,1,0,실외,자연/힐링
TH05,229,22902,4887036001,(함양)용추사/용추폭포 ,127.763034,35.687224,2,2,실외,종교/역사/전통
TH03,229,22903,4887036002,(함양)연암물레방아공원,127.784888,35.671028,3,5,실외,자연/힐링
TH05,229,22904,4887036002,(함양)심원정,127.788959,35.667481,4,7,실외,종교/역사/전통
TH05,229,22905,4887036000,(함양)농월정,127.780918,35.623978,5,9,실외,종교/역사/전통
TH05,229,22906,4887037001,(함양)황암사,127.761954,35.627515,6,11,실외,종교/역사/전통
TH05,229,22907,4887037001,(함양)동호정,127.751893,35.620673,7,13,실외,종교/역사/전통
TH05,229,22908,4887037001,(함양)군자정,127.740897,35.623958,8,14,실외,종교/역사/전통
TH05,229,22909,4887037001,(함양)거연정,127.738806,35.625762,9,16,실외,종교/역사/전통
TH05,229,22910,4887038000,(함양)논개묘,127.675826,35.681684,10,18,실외,종교/역사/전통
TH05,230,23001,4873025000,(함안)대산리석불,128.428641,35.255223,1,0,실외,종교/역사/전통
TH05,230,23002,4873025000,(함안)함안박물관,128.403646,35.269198,2,1,실내,종교/역사/전통
TH05,230,23003,4873025000,(함안)무진정,128.422807,35.255422,3,2,실외,종교/역사/전통
TH05,230,23004,4873032001,(함안)방어산마애불,128.300824,35.247601,4,4,실외,종교/역사/전통
TH05,230,23005,4873032002,(함안)와룡정 ,128.299512,35.288658,5,5,실외,종교/역사/전통
TH03,230,23006,4873032002,(함안)월촌,128.30641,35.302341,6,7,실외,자연/힐링
TH03,230,23007,4872025002,(의령)정암루,128.294849,35.313836,7,8,실외,자연/힐링
TH03,230,23008,4873033000,(함안)법수면늪지,128.355438,35.315518,8,10,실외,자연/힐링
TH03,230,23009,4873034000,(함안)악양루,128.398514,35.335223,9,11,실외,자연/힐링
TH02,230,23010,4873034000,(함안)평기마을,128.413671,35.348356,10,12,실외,체험/학습/산업
TH03,230,23011,4873037000,(함안)함안층 새발자국화석,128.507953,35.307996,11,14,실외,자연/힐링
TH03,230,23012,4873036000,(함안)칠북면회화나무,128.530831,35.331683,12,15,실외,자연/힐링
TH02,230,23013,4873038001,(함안)고려동유적지,128.459968,35.276388,13,17,실외,체험/학습/산업
TH03,230,23014,4873038001,(함안)입곡군립공원,128.449059,35.265172,14,18,실외,자연/힐링
TH03,231,23101,4885031004,(하동)삼성궁 ,127.701606,35.241947,1,0,실외,자연/힐링
TH05,231,23102,4885031003,(하동)칠불사,127.607395,35.283396,2,1,실외,종교/역사/전통
TH02,231,23103,4885031002,(하동)삼신녹차마을,127.637553,35.21022,3,4,실외,체험/학습/산업
TH05,231,23104,4885031002,(하동)쌍계사,127.649799,35.233182,4,5,실외,종교/역사/전통
TH06,231,23105,4885031000,(하동)화개장터 ,127.624377,35.187741,5,6,실외,쇼핑/놀이
TH03,231,23106,4885040002,(하동)청학동계곡,127.75735,35.215341,6,7,실외,자연/힐링
TH02,231,23107,4885032001,(하동)대축마을,127.703354,35.144784,7,9,실외,체험/학습/산업
TH05,231,23108,4885032002,(하동)평사리 최참판댁,127.686737,35.156702,8,11,실외,종교/역사/전통
TH05,231,23109,4885025000,(하동)하동향교,127.743485,35.070469,9,12,실외,종교/역사/전통
TH03,231,23110,4885025000,(하동)백사청송송림공원,127.750572,35.063647,10,14,실외,자연/힐링
TH02,231,23111,4885036000,(하동)대도마을,127.831418,34.932358,11,14,실외,체험/학습/산업
TH05,231,23112,4885036003,(하동)경충사 ,127.895931,34.983657,12,16,실외,종교/역사/전통
TH02,231,23113,4885037000,(하동)사기아름마을,127.887166,35.033835,13,17,실외,체험/학습/산업
TH02,231,23114,4885041000,(하동)옥종딸기마을,127.929416,35.163841,14,18,실외,체험/학습/산업
TH05,232,23201,4889033001,(합천)해인사 ,128.098098,35.801178,1,0,실외,종교/역사/전통
TH03,232,23202,4889033001,(합천)가야산,128.117936,35.8221,2,2,실외,자연/힐링
TH03,232,23203,4888040002,(합천)오도산자연휴양림,128.075,35.673889,3,3,실외,자연/힐링
TH01,232,23204,4889046001,(합천)태극기휘날리며촬영세트장,128.063644,35.548214,4,6,실외,문화/예술
TH05,232,23205,4888025000,(거창)거창박물관,127.910738,35.674391,5,9,실내,종교/역사/전통
TH05,232,23206,4888025001,(거창)상림리석조관음입상,127.888628,35.690393,6,11,실외,종교/역사/전통
TH05,232,23207,4888025001,(거창)건계정,127.877407,35.690583,7,13,실외,종교/역사/전통
TH05,232,23208,4888025001,(거창)거열산성 ,127.879212,35.701193,8,15,실외,종교/역사/전통
TH03,232,23209,4888025002,(거창)서변,127.91705,35.715133,9,16,실외,자연/힐링
TH05,232,23210,4888025000,(거창)양평리석조여래입상,127.932698,35.700429,10,18,실외,종교/역사/전통
TH05,233,23301,4872025000,(의령)곽망우당 유물,128.26211,35.315654,1,0,실외,종교/역사/전통
TH03,233,23302,4872042001,(의령)현고수,128.341743,35.437442,2,2,실외,자연/힐링
TH03,233,23303,4872042001,(의령)유곡면의 은행나무,128.344258,35.438822,3,4,실외,자연/힐링
TH03,233,23304,4872041500,(의령)봉황대,128.240491,35.436231,4,6,실외,자연/힐링
TH02,233,23305,4872041500,(의령)예술촌,128.224029,35.434927,5,8,실외,체험/학습/산업
TH03,233,23306,4872041501,(의령)찰비계곡,128.230649,35.436977,6,10,실외,자연/힐링
TH05,233,23307,4872025000,(의령)신라통증의 우흔,128.258055,35.319692,7,12,실외,종교/역사/전통
TH03,233,23308,4872025000,(의령)의령남산,128.251128,35.317912,8,15,실외,자연/힐링
TH03,233,23309,4872025000,(의령)가례면,128.245265,35.326708,9,16,실외,자연/힐링
TH05,233,23310,4872025000,(의령)보천사지 3층석탑,128.234279,35.30967,10,18,실외,종교/역사/전통
TH03,234,23401,4822031001,(통영)거제대교,128.477927,34.888967,1,0,실외,자연/힐링
TH05,234,23402,4822059000,(통영)청마생가,128.435362,34.845269,2,1,실외,종교/역사/전통
TH05,234,23403,4831034000,(거제)기성관,128.591077,34.850811,3,2,실내,종교/역사/전통
TH03,234,23404,4831033001,(거제)홍포 ,128.599452,34.707799,4,3,실외,자연/힐링
TH03,234,23405,4831033001,(거제)여차,128.627417,34.714033,5,4,실외,자연/힐링
TH03,234,23406,4831033000,(거제)다포,128.623807,34.729701,6,5,실외,자연/힐링
TH03,234,23407,4831033002,(거제)도장포,128.662331,34.740654,7,7,실외,자연/힐링
TH03,234,23408,4831033002,(거제)해금강,128.6735,34.737714,8,8,실외,자연/힐링
TH03,234,23409,4831031005,(거제)외도해상농원,128.711765,34.769069,9,9,실외,자연/힐링
TH03,234,23410,4831031004,(거제)구조라,128.687421,34.814109,10,10,실외,자연/힐링
TH01,234,23411,4831032000,(거제)거제자연예술랜드,128.62399,34.815588,11,11,실외,문화/예술
TH03,234,23412,4831032001,(거제)구천리(휴양림),128.627435,34.783746,12,12,실외,자연/힐링
TH03,234,23413,4831039001,(거제)송진포,128.692669,35.008453,13,13,실외,자연/힐링
TH05,234,23414,4831037000,(거제)거제민속자료관,128.677379,34.949686,14,15,실내,종교/역사/전통
TH05,234,23415,4831058000,(거제)거제포로수용소,128.624275,34.875804,15,16,실외,종교/역사/전통
TH03,234,23416,4831058000,(거제)계룡산,128.607984,34.871357,16,18,실외,자연/힐링
TH03,234,23417,4831036002,(거제)사등성지,128.547564,34.894362,17,19,실외,자연/힐링
TH03,235,23501,4884038002,(남해)남해대교,127.872035,34.944159,1,0,실외,자연/힐링
TH02,235,23502,4884038002,(남해)왕지등대마을,127.904753,34.939493,2,0,실외,체험/학습/산업
TH05,235,23503,4884038002,(남해)충렬사,127.876067,34.942243,3,1,실외,종교/역사/전통
TH02,235,23504,4884038000,(남해)문항어촌체험마을,127.926756,34.915315,4,3,실외,체험/학습/산업
TH03,235,23505,4884036002,(남해)망운산,127.844654,34.844905,5,5,실외,자연/힐링
TH03,235,23506,4884035001,(남해)암수바위와 가천마을 다랑이논,127.894068,34.727514,6,6,실외,자연/힐링
TH05,235,23507,4884031001,(남해)용문사,127.92292,34.788001,7,8,실외,종교/역사/전통
TH03,235,23508,4884032002,(남해)내산편백 자연휴양림,128.016658,34.752331,8,9,실외,자연/힐링
TH05,235,23509,4884032002,(남해)보리암,127.983025,34.753857,9,10,실외,종교/역사/전통
TH03,235,23510,4884033003,(남해)송정숲,128.036501,34.734313,10,12,실외,자연/힐링
TH03,235,23511,4884032001,(남해)두모,127.955224,34.734099,11,14,실외,자연/힐링
TH02,235,23512,4884033000,(남해)지족갯마을,127.993463,34.82885,12,17,실외,체험/학습/산업
TH03,235,23513,4884039001,(남해)해바리,127.976059,34.843491,13,19,실외,자연/힐링
TH03,235,23514,4884039002,(남해)냉천,128.025259,34.902103,14,19,실외,자연/힐링
TH05,236,23601,4825055000,(김해)대성동고분박물관,128.873076,35.236489,1,0,실내,종교/역사/전통
TH05,236,23602,4825055000,(김해)국립김해박물관,128.873502,35.242827,2,1,실내,종교/역사/전통
TH06,236,23603,4825053001,(김해)가야랜드,128.901517,35.260986,3,3,실외,쇼핑/놀이
TH02,236,23604,4825000004,(김해)김해천문대,128.88734,35.252784,4,5,실외,체험/학습/산업
TH02,236,23605,4812951000,(창원)진해우체국,128.660487,35.148828,5,6,실외,체험/학습/산업
TH05,236,23606,4812900005,(창원)구산성지,128.722874,35.151094,6,8,실외,종교/역사/전통
TH05,236,23607,4812963000,(창원)웅천읍성,128.760222,35.107415,7,10,실외,종교/역사/전통
TH05,236,23608,4812900004,(창원)웅천왜성 ,128.761885,35.096225,8,12,실외,종교/역사/전통
TH05,236,23609,4812900007,(창원)성흥사대웅전,128.779425,35.147909,9,13,실외,종교/역사/전통
TH05,236,23610,4812964000,(창원)안골왜성,128.803555,35.093799,10,15,실외,종교/역사/전통
TH03,236,23611,4812964000,(창원)안골포굴강,128.791455,35.086435,11,17,실외,자연/힐링
TH03,236,23612,4812964000,(창원)망산도유주암,128.820224,35.097257,12,18,실외,자연/힐링
TH03,237,23701,4812125000,(창원)주남저수지,128.66987,35.313309,1,0,실외,자연/힐링
TH05,237,23702,4827037000,(밀양)미리벌민속박물관,128.674478,35.418963,2,4,실내,종교/역사/전통
TH03,237,23703,4874042000,(창녕)부곡온천,128.587353,35.439026,3,8,실내,자연/힐링
TH03,237,23704,4872025003,(의령)우포늪,128.413777,35.553887,4,12,실외,자연/힐링
TH03,238,23801,4825061000,(김해)장유대청계곡,128.773336,35.186882,1,0,실외,자연/힐링
TH03,238,23802,4825036000,(김해)장척계곡,128.924847,35.288483,2,3,실외,자연/힐링
TH06,238,23803,4833034005,(양산)통도환타지아,129.089872,35.492361,3,6,실외,쇼핑/놀이
TH02,238,23804,4833034000,(양산)도자기공원,129.080679,35.450449,4,9,실외,체험/학습/산업
TH03,238,23805,4833034000,(양산)해운자연농원,129.07305,35.469576,5,13,실외,자연/힐링
TH02,238,23806,4833033000,(양산)소석마을 팜스테이,129.045193,35.419248,6,17,실내,체험/학습/산업
TH03,239,23901,4812963000,(창원)진해해양공원,128.719733,35.091281,1,0,실외,자연/힐링
TH02,239,23902,4822051000,(통영)여객선터미널,128.420156,34.839749,2,2,실외,체험/학습/산업
TH03,239,23903,4822035001,(통영)욕지도,128.2494,34.635743,3,6,실외,자연/힐링
TH03,239,23904,4822035001,(통영)천황산 ,128.184997,34.698734,4,10,실외,자연/힐링
TH03,239,23905,4822035002,(통영)연화도,128.359723,34.645216,5,13,실외,자연/힐링
TH06,318,31803,2726062000,(대구)들안길먹거리타운,128.6162225,35.8396705,3,4,실외,쇼핑/놀이
TH06,318,31804,2771031000,(대구)forRest 스파밸리,128.6361198,35.78801258,4,6,실내,쇼핑/놀이
TH03,318,31805,2771031000,(대구)힐크레스트 허브힐즈,128.6265331,35.79517884,5,8,실외,자연/힐링
TH05,318,31806,2771031000,(대구)녹동서원,128.6469806,35.72600565,6,11,실외,종교/역사/전통
TH01,318,31807,2726068000,(대구)대구미술관,128.5888951,35.88707664,7,13,실내,문화/예술
TH03,319,31901,2771025600,(대구)강정고령보,128.46823,35.83887215,1,0,실외,자연/힐링
TH05,319,31902,2714061500,(대구)도동서원,128.6629327,35.92066669,2,3,실외,종교/역사/전통
TH02,319,31903,2714059000,(대구)국립대구과학관,128.6509403,35.87902336,3,5,실내,체험/학습/산업
TH03,319,31904,2771037000,(대구)비슬산자연휴양림,128.4557167,35.67729916,4,8,실외,자연/힐링
TH01,319,31905,2771025000,(대구)마비정 벽화마을,128.5428443,35.77911318,5,10,실외,문화/예술
TH03,319,31906,2729061500,(대구)대구수목원,128.5209724,35.80130456,6,13,실외,자연/힐링
TH03,320,32001,2714076000,(대구)팔공산 하늘정원,128.6951149,35.9904943,1,0,실외,자연/힐링
TH02,320,32002,2714076000,(대구)시민안전테마파크,128.6919793,35.98920707,2,2,실내,체험/학습/산업
TH05,320,32003,2714076000,(대구)동화사,128.7056691,35.99243017,3,4,실외,종교/역사/전통
TH05,320,32004,2714076000,(대구)방짜유기박물관,128.7013641,35.96545433,4,6,실내,종교/역사/전통
TH03,320,32005,2714052000,(대구)갓바위,128.6119652,35.88145605,5,9,실외,자연/힐링
TH01,321,32101,2711057500,(대구)청라언덕,128.5854652,35.86678497,1,0,실외,문화/예술
TH06,321,32102,2711059500,(대구)서문시장,128.5815732,35.86993262,2,2,실외,쇼핑/놀이
TH05,321,32103,2711058500,(대구)삼성상회옛터,128.5824501,35.87416726,3,4,실외,종교/역사/전통
TH01,321,32104,2720057100,(대구)대구예술발전소,128.5880854,35.85029183,4,6,실내,문화/예술
TH02,321,32105,2711057500,(대구)북성로 공구박물관,128.5916312,35.87461546,5,8,실내,체험/학습/산업
TH01,321,32106,2711057500,(대구)향촌문화관,128.5942357,35.8733085,6,10,실내,문화/예술
TH05,322,32201,2920065000,(광주)월봉서원,126.745188,35.23586006,1,0,실외,종교/역사/전통
